kic,fits_count,download
10257310,17,Y
10257315,14,Y
10257318,17,Y
10257326,18,Y
10257337,17,Y
1026326,17,Y
10091582,14,Y
10091559,14,Y
10082227,17,Y
10088027,14,Y
10082248,17,Y
10082291,18,Y
10087973,15,Y
10087978,14,Y
10087986,14,Y
10088000,14,Y
10088018,11,Y
10088023,14,Y
10088060,14,Y
10091558,13,Y
10088111,15,Y
10088114,11,Y
10088130,14,Y
10088136,15,Y
10088162,15,Y
10091543,14,Y
10091545,14,Y
10091547,15,Y
10057198,17,Y
10057189,17,Y
10057147,5,Y
10018239,17,Y
10010811,14,Y
10010814,2,Y
10010825,17,Y
10010847,1,Y
10010896,17,Y
10010941,18,Y
10010946,18,Y
10018237,18,Y
10018243,17,Y
10010750,18,Y
10018248,17,Y
10018286,17,Y
10018322,17,Y
10018328,17,Y
10018337,17,Y
10018357,18,Y
10018363,17,Y
10024053,15,Y
10010807,14,Y
10010724,2,Y
10057129,14,Y
10129504,17,Y
10129200,17,Y
10129295,17,Y
10129332,17,Y
10129349,18,Y
10129408,17,Y
10129412,3,Y
10129425,18,Y
10129475,17,Y
10004547,17,Y
10010681,14,Y
10004596,17,Y
10004605,17,Y
10004653,17,Y
10004664,18,Y
10004666,17,Y
10004688,17,Y
10004751,17,Y
10004781,14,Y
10024062,14,Y
10024138,14,Y
10024144,11,Y
10033231,15,Y
10033006,14,Y
10033081,15,Y
10033098,14,Y
10033150,15,Y
10033204,14,Y
10033209,14,Y
10033212,14,Y
10033227,14,Y
10033242,14,Y
10024150,13,Y
10033259,14,Y
10056832,6,Y
10056837,17,Y
10056945,17,Y
10056953,17,Y
10057002,4,Y
10057052,17,Y
10057095,15,Y
10032998,11,Y
10032985,15,Y
10028106,14,Y
10028063,14,Y
10024184,13,Y
10024205,5,Y
10024216,9,Y
10024233,14,Y
10024250,14,Y
10024257,14,Y
10024283,14,Y
10024288,12,Y
10027865,14,Y
10027922,14,Y
10027940,14,Y
10027959,13,Y
10027973,15,Y
10027992,14,Y
10028010,15,Y
10028041,14,Y
10028045,14,Y
10129060,17,Y
10129035,17,Y
10128981,17,Y
10087394,15,Y
10087276,12,Y
10087279,15,Y
10087296,14,Y
10087330,14,Y
10087348,14,Y
10087365,14,Y
10087368,14,Y
10087390,14,Y
10087414,14,Y
10081565,17,Y
10087417,11,Y
10087424,14,Y
10090947,14,Y
10090988,13,Y
10091006,14,Y
10091020,11,Y
10091050,14,Y
10091053,14,Y
10081593,17,Y
10081534,16,Y
10091105,14,Y
10073938,17,Y
10073828,17,Y
10073861,17,Y
10073864,17,Y
10073865,17,Y
10073875,2,Y
10073902,17,Y
10073905,9,Y
10073919,17,Y
10073971,17,Y
10081514,17,Y
10081338,17,Y
10081387,16,Y
10081412,17,Y
10081434,17,Y
10081446,17,Y
10081449,17,Y
10081452,18,Y
10081476,7,Y
10091083,14,Y
10091111,11,Y
10003746,18,Y
10128618,17,Y
10121126,18,Y
10121180,18,Y
10128501,17,Y
10128553,17,Y
10128577,18,Y
10128580,17,Y
10128586,17,Y
10128587,17,Y
10128629,17,Y
10121047,17,Y
10128638,17,Y
10128670,17,Y
10128713,16,Y
10128726,17,Y
10003610,1,Y
10003649,17,Y
10003650,18,Y
10003665,17,Y
10121118,17,Y
10121019,17,Y
10091150,14,Y
10096255,1,Y
10095901,14,Y
10095933,14,Y
10095984,14,Y
10096016,14,Y
10096113,7,Y
10096133,14,Y
10096243,14,Y
10096249,3,Y
10096302,14,Y
10121004,17,Y
10096313,14,Y
10096476,13,Y
10120966,17,Y
10120971,18,Y
10120986,17,Y
10120997,18,Y
10121002,17,Y
10121003,17,Y
10073817,18,Y
10073772,18,Y
10073770,17,Y
10027190,12,Y
10023439,15,Y
10023443,14,Y
10023520,15,Y
10023547,15,Y
10027164,14,Y
10027166,11,Y
10027177,11,Y
10027180,14,Y
10027256,14,Y
10023356,15,Y
10027270,14,Y
10027282,14,Y
10027344,14,Y
10027352,14,Y
10031964,14,Y
10031984,14,Y
10032066,14,Y
10032140,3,Y
10023404,14,Y
10023353,14,Y
10068014,16,Y
10017422,17,Y
10008122,17,Y
10017327,17,Y
10017332,17,Y
10017350,17,Y
10017377,18,Y
10017391,17,Y
10017413,14,Y
10017419,18,Y
10017465,1,Y
10023341,14,Y
10017469,17,Y
10017651,17,Y
10017658,17,Y
10017664,17,Y
10017668,17,Y
10023322,13,Y
10023332,11,Y
10023334,14,Y
10032157,13,Y
10032183,1,Y
10032241,2,Y
10067492,17,Y
10063560,17,Y
10063588,17,Y
10063599,18,Y
10063612,17,Y
10063716,17,Y
10063763,18,Y
10063775,18,Y
10067490,8,Y
10067494,2,Y
10032245,14,Y
10067503,14,Y
10067597,18,Y
10067606,17,Y
10067686,17,Y
10067700,8,Y
10067969,17,Y
10067983,16,Y
10068004,17,Y
10063527,14,Y
10063518,14,Y
10063514,2,Y
10063504,3,Y
10032247,15,Y
10032249,14,Y
10032269,14,Y
10032272,15,Y
10056012,17,Y
10056042,17,Y
10056088,17,Y
10056105,14,Y
10056109,17,Y
10056119,2,Y
10056120,17,Y
10056121,17,Y
10056152,17,Y
10056157,2,Y
10056215,2,Y
10056217,18,Y
10063489,14,Y
10003742,4,Y
10003810,2,Y
10128969,17,Y
10087432,12,Y
10081703,17,Y
10081726,17,Y
10081743,17,Y
10081760,17,Y
10081831,17,Y
10081837,14,Y
10081839,17,Y
10081855,17,Y
10087433,15,Y
10081606,17,Y
10087493,14,Y
10087517,14,Y
10087522,15,Y
10087543,14,Y
10087574,14,Y
10087579,14,Y
10087640,15,Y
10087706,14,Y
10081680,17,Y
10081598,16,Y
10087738,14,Y
10073980,1,Y
10068055,4,Y
10068102,17,Y
10068110,17,Y
10068127,14,Y
10068183,17,Y
10068205,17,Y
10068211,16,Y
10068245,17,Y
10073989,14,Y
10074240,14,Y
10073997,17,Y
10074020,17,Y
10074054,17,Y
10074059,16,Y
10074063,2,Y
10074149,17,Y
10074226,16,Y
10074230,10,Y
10087717,15,Y
10091197,14,Y
10003833,17,Y
10121377,14,Y
10121241,17,Y
10121251,17,Y
10121268,18,Y
10121330,4,Y
10121344,18,Y
10121365,2,Y
10121366,17,Y
10121374,18,Y
10121385,4,Y
10121190,6,Y
10121390,18,Y
10128746,18,Y
10128760,17,Y
10128789,14,Y
10128799,17,Y
10128800,18,Y
10128886,17,Y
10128961,17,Y
10121218,17,Y
10096818,14,Y
10091201,14,Y
10096490,14,Y
10091205,14,Y
10091218,11,Y
10091220,14,Y
10091248,14,Y
10091270,14,Y
10091273,14,Y
10091313,14,Y
10091321,13,Y
10096524,2,Y
10096806,15,Y
10096597,14,Y
10096626,14,Y
10096665,14,Y
10096682,15,Y
10096686,1,Y
10096721,1,Y
10096750,14,Y
10096798,2,Y
10068041,18,Y
10063933,17,Y
10063930,18,Y
10023676,1,Y
10017956,8,Y
10017988,17,Y
10023555,14,Y
10023559,11,Y
10023638,14,Y
10023642,14,Y
10023645,14,Y
10023660,14,Y
10023684,14,Y
10017926,17,Y
10023732,14,Y
10023762,14,Y
10023806,5,Y
10023856,11,Y
10023882,14,Y
10027385,5,Y
10027386,14,Y
10027403,14,Y
10017940,17,Y
10017906,16,Y
10063926,18,Y
10008307,17,Y
10003906,17,Y
10003926,17,Y
10008154,17,Y
10008234,6,Y
10008239,17,Y
10008249,17,Y
10008290,17,Y
10008304,17,Y
10008473,9,Y
10017790,17,Y
10010283,17,Y
10010358,17,Y
10017707,17,Y
10017720,18,Y
10017763,17,Y
10017777,14,Y
10017788,17,Y
10017789,17,Y
10027426,14,Y
10027462,14,Y
10027467,14,Y
10056524,17,Y
10056387,18,Y
10056392,1,Y
10056408,17,Y
10056410,17,Y
10056425,18,Y
10056437,17,Y
10056447,17,Y
10056474,17,Y
10063803,17,Y
10027490,14,Y
10063806,18,Y
10063820,18,Y
10063842,17,Y
10063852,17,Y
10063871,17,Y
10063898,17,Y
10063899,17,Y
10063921,17,Y
10056376,17,Y
10056245,14,Y
10056241,18,Y
10032660,14,Y
10027498,14,Y
10027517,15,Y
10027559,7,Y
10027563,15,Y
10027567,15,Y
10032289,14,Y
10032345,14,Y
10032392,14,Y
10032430,14,Y
10032516,15,Y
10032526,12,Y
10032577,14,Y
10032599,14,Y
10032601,11,Y
10032631,14,Y
10032636,14,Y
10032654,13,Y
1026328,14,Y
10263329,17,Y
10196612,18,Y
10196407,17,Y
10196418,17,Y
10196423,18,Y
10196473,17,Y
10196507,17,Y
10196517,4,Y
10196593,17,Y
10196605,18,Y
10196623,17,Y
10189191,17,Y
10200415,17,Y
10200455,18,Y
10200463,16,Y
10200489,18,Y
10200508,17,Y
10200522,17,Y
10200535,17,Y
10200570,17,Y
10196398,18,Y
10189173,17,Y
10200635,17,Y
10188979,1,Y
10165823,14,Y
10165824,14,Y
10165977,13,Y
10165983,14,Y
10166030,1,Y
10166049,14,Y
10166133,14,Y
10166164,2,Y
10188980,18,Y
10189169,2,Y
10188981,4,Y
10189035,17,Y
10189039,18,Y
10189053,4,Y
10189082,17,Y
10189096,1,Y
10189127,17,Y
10189151,17,Y
10200615,17,Y
10200722,17,Y
10165751,14,Y
10222206,11,Y
10215254,17,Y
10215301,17,Y
10215340,16,Y
10222085,1,Y
10222087,14,Y
10222098,14,Y
10222127,14,Y
10222128,14,Y
10222213,14,Y
10215133,17,Y
10222224,14,Y
10222250,15,Y
10222264,14,Y
10222420,14,Y
10222442,14,Y
10226898,14,Y
10226900,15,Y
10226906,14,Y
10215169,17,Y
10215121,14,Y
10200728,17,Y
10207662,17,Y
10207505,17,Y
10207524,18,Y
10207545,17,Y
10207556,17,Y
10207571,18,Y
10207574,17,Y
10207606,17,Y
10207623,15,Y
10207686,17,Y
10215109,17,Y
10207689,18,Y
10207776,2,Y
10207781,17,Y
10215070,17,Y
10215079,17,Y
10215099,17,Y
10215100,17,Y
10215105,17,Y
10165815,14,Y
10165736,14,Y
10263341,18,Y
10135563,17,Y
10130679,18,Y
10135518,18,Y
10135536,4,Y
10135542,17,Y
10135544,18,Y
10135546,17,Y
10135555,14,Y
10135560,17,Y
10135584,17,Y
10130628,17,Y
10135595,17,Y
10135600,17,Y
10135604,17,Y
10135637,17,Y
10141207,17,Y
10141213,18,Y
10141219,18,Y
10141221,17,Y
10130674,6,Y
10130595,17,Y
10141400,17,Y
10257747,15,Y
10257635,18,Y
10257660,14,Y
10257671,14,Y
10257683,18,Y
10257713,18,Y
10257734,1,Y
10257737,1,Y
10257739,17,Y
10257750,18,Y
10130576,1,Y
10257758,17,Y
10130282,18,Y
10130351,18,Y
10130403,17,Y
10130465,17,Y
10130551,17,Y
10130559,17,Y
10130574,17,Y
10141249,18,Y
10141423,17,Y
10165693,15,Y
10158795,12,Y
10155267,14,Y
10155269,14,Y
10155288,14,Y
10155290,11,Y
10155305,14,Y
10158754,14,Y
10158771,14,Y
10158776,11,Y
10158798,15,Y
10155219,15,Y
10158813,15,Y
10158814,14,Y
10158833,14,Y
10158835,14,Y
10158855,14,Y
10158857,14,Y
10158863,11,Y
10165688,14,Y
10155232,14,Y
10155193,3,Y
10141430,14,Y
10149227,17,Y
10141439,17,Y
10141446,14,Y
10141466,17,Y
10149174,17,Y
10149191,17,Y
10149212,17,Y
10149220,17,Y
10149222,16,Y
10149237,17,Y
10155172,14,Y
10149273,17,Y
10149275,18,Y
10149299,17,Y
10149324,17,Y
10149340,17,Y
10155137,11,Y
10155160,15,Y
10155168,13,Y
10226995,14,Y
10227035,14,Y
10227042,14,Y
10189354,17,Y
10185499,17,Y
10189205,17,Y
10189214,17,Y
10189249,17,Y
10189252,17,Y
10189265,17,Y
10189289,17,Y
10189323,17,Y
10189365,17,Y
10166521,1,Y
10189413,17,Y
10189430,17,Y
10189448,17,Y
10196630,16,Y
10196723,6,Y
10196740,4,Y
10196762,17,Y
10196774,18,Y
10185435,17,Y
10166360,15,Y
10196797,18,Y
10159150,14,Y
10155427,14,Y
10155431,14,Y
10158879,14,Y
10158935,14,Y
10158970,14,Y
10159037,14,Y
10159074,1,Y
10159088,14,Y
10159157,14,Y
10166358,2,Y
10159168,3,Y
10159217,13,Y
10166198,15,Y
10166227,11,Y
10166247,15,Y
10166273,15,Y
10166289,2,Y
10166321,14,Y
10196784,17,Y
10196824,17,Y
10227050,14,Y
10215469,17,Y
10207957,18,Y
10208028,17,Y
10208046,17,Y
10208053,17,Y
10208103,17,Y
10215409,17,Y
10215438,2,Y
10215443,17,Y
10215485,17,Y
10207900,16,Y
10215558,17,Y
10215584,18,Y
10215587,17,Y
10215592,17,Y
10215622,17,Y
10215638,14,Y
10215673,18,Y
10222459,14,Y
10207941,17,Y
10207897,18,Y
10196836,2,Y
10200814,17,Y
10196839,17,Y
10196885,17,Y
10196886,18,Y
10200729,7,Y
10200750,1,Y
10200760,17,Y
10200768,18,Y
10200811,2,Y
10200820,18,Y
10207876,17,Y
10200826,17,Y
10200831,18,Y
10200837,17,Y
10200882,2,Y
10200886,13,Y
10207788,18,Y
10207807,17,Y
10207821,17,Y
10155420,11,Y
10155419,14,Y
10155407,14,Y
10130723,17,Y
10258023,17,Y
10258056,4,Y
10258061,15,Y
10258084,17,Y
10258099,16,Y
10258118,17,Y
10258123,17,Y
10130721,17,Y
10130724,18,Y
10257948,17,Y
10130754,17,Y
10130757,18,Y
10130761,17,Y
10130769,18,Y
10130771,17,Y
10130788,17,Y
10130804,17,Y
10130817,17,Y
10258002,18,Y
10257908,17,Y
10155403,3,Y
10252863,17,Y
10227117,3,Y
10227173,11,Y
10227210,14,Y
10227251,15,Y
10227259,14,Y
10252766,17,Y
10252769,17,Y
10252854,17,Y
10252866,18,Y
10257830,2,Y
10252901,17,Y
10252952,17,Y
10252955,17,Y
10252969,17,Y
10252979,17,Y
10253017,16,Y
10253028,18,Y
10257761,17,Y
10130838,17,Y
10135639,18,Y
10135666,17,Y
10149469,17,Y
10149359,17,Y
10149363,1,Y
10149379,18,Y
10149383,17,Y
10149405,17,Y
10149411,17,Y
10149431,17,Y
10149445,17,Y
10149492,17,Y
10135697,1,Y
10149503,18,Y
10149598,17,Y
10149607,18,Y
10155322,14,Y
10155332,14,Y
10155344,15,Y
10155387,15,Y
10155399,14,Y
10141889,17,Y
10141815,17,Y
10141784,17,Y
10141757,18,Y
10135715,8,Y
10135721,14,Y
10135740,17,Y
10135818,17,Y
10135862,8,Y
10135904,18,Y
10135934,17,Y
10135949,17,Y
10135958,1,Y
10141480,16,Y
10141496,17,Y
10141556,17,Y
10141583,3,Y
10141632,18,Y
10141682,17,Y
10141717,18,Y
10141739,17,Y
10257554,17,Y
10257546,17,Y
10252757,18,Y
10207078,15,Y
10200020,17,Y
10200031,2,Y
10200037,17,Y
10200093,10,Y
10200132,17,Y
10200153,2,Y
10200172,6,Y
10207059,18,Y
10207133,18,Y
10199966,17,Y
10207135,18,Y
10207203,3,Y
10207207,14,Y
10207258,4,Y
10207268,10,Y
10207296,17,Y
10207302,18,Y
10214522,18,Y
10199977,18,Y
10199948,17,Y
10214535,16,Y
10195976,17,Y
10188622,18,Y
10188647,17,Y
10188654,17,Y
10188669,18,Y
10188719,18,Y
10195932,17,Y
10195945,17,Y
10195974,17,Y
10195980,18,Y
10199926,8,Y
10195981,17,Y
10196003,17,Y
10196027,17,Y
10196082,17,Y
10196123,17,Y
10196127,17,Y
10199900,17,Y
10199906,17,Y
10214532,17,Y
10214540,14,Y
10257364,6,Y
10252364,18,Y
10226392,14,Y
10226395,14,Y
10226421,3,Y
10226428,3,Y
10226478,11,Y
10252281,18,Y
10252286,17,Y
10252353,18,Y
10252375,17,Y
10221832,14,Y
10252388,17,Y
10252399,16,Y
10252413,18,Y
10252443,17,Y
10252520,17,Y
10252521,17,Y
10257344,17,Y
10257345,17,Y
10226388,15,Y
10221824,15,Y
10214564,13,Y
10221555,15,Y
10214581,17,Y
10214589,14,Y
10214651,17,Y
10214654,17,Y
10214748,16,Y
10214762,1,Y
10214823,17,Y
10214858,17,Y
10221564,14,Y
10221808,15,Y
10221568,14,Y
10221614,14,Y
10221691,14,Y
10221720,12,Y
10221760,14,Y
10221766,15,Y
10221767,11,Y
10221771,14,Y
10188610,2,Y
10188599,18,Y
10188594,17,Y
10140949,18,Y
10140863,18,Y
10140879,17,Y
10140890,17,Y
10140914,18,Y
10140924,17,Y
10140937,17,Y
10140938,17,Y
10140942,17,Y
10140958,17,Y
10135122,1,Y
10148612,17,Y
10148629,18,Y
10148651,14,Y
10148652,14,Y
10148653,17,Y
10148658,7,Y
10148671,18,Y
10148674,14,Y
10135125,17,Y
10135121,17,Y
10188585,1,Y
1026356,2,Y
10263395,3,Y
10263397,4,Y
10263431,8,Y
10263448,17,Y
10263491,17,Y
10263497,17,Y
10263500,18,Y
10263546,16,Y
10134973,18,Y
10135111,2,Y
10134974,17,Y
10134991,18,Y
10135035,6,Y
10135082,17,Y
10135084,16,Y
10135085,18,Y
10135088,17,Y
10135092,10,Y
10148717,2,Y
10148726,17,Y
10148731,14,Y
10164753,14,Y
10158308,14,Y
10158424,14,Y
10164508,15,Y
10164561,15,Y
10164567,14,Y
10164625,14,Y
10164655,15,Y
10164680,15,Y
10164817,11,Y
10148733,17,Y
10164839,14,Y
10164866,15,Y
10164867,14,Y
10164895,15,Y
10188531,18,Y
10188545,17,Y
10188565,2,Y
10188583,17,Y
10158286,2,Y
10158283,14,Y
10158277,11,Y
10158272,13,Y
10148766,2,Y
10154925,14,Y
10154932,14,Y
10154951,11,Y
10154952,15,Y
10154963,14,Y
10154965,14,Y
10154969,14,Y
10154975,11,Y
10154976,14,Y
10154986,14,Y
10154988,14,Y
10158204,14,Y
10158216,14,Y
10158220,14,Y
10158226,14,Y
10158271,11,Y
10257360,17,Y
10257370,17,Y
10252755,17,Y
10200410,16,Y
10200262,18,Y
10200280,1,Y
10200308,17,Y
10200352,17,Y
10200377,18,Y
10200386,17,Y
10200397,17,Y
10200406,17,Y
10207304,18,Y
10200187,17,Y
10207321,18,Y
10207362,14,Y
10207377,18,Y
10207400,17,Y
10207402,17,Y
10207412,17,Y
10207420,17,Y
10207427,10,Y
10200256,17,Y
10200173,17,Y
10207443,17,Y
10196217,17,Y
10188891,17,Y
10188898,17,Y
10188940,18,Y
10188944,17,Y
10188953,14,Y
10188964,18,Y
10196148,2,Y
10196205,18,Y
10196221,17,Y
10196360,17,Y
10196240,18,Y
10196248,18,Y
10196254,2,Y
10196291,17,Y
10196307,17,Y
10196314,18,Y
10196342,17,Y
10196356,2,Y
10207432,17,Y
10214883,17,Y
10257390,17,Y
10252530,17,Y
10226640,14,Y
10226646,14,Y
10226675,15,Y
10226708,11,Y
10226716,14,Y
10226757,14,Y
10226781,14,Y
10226870,2,Y
10252567,17,Y
10226597,14,Y
10252579,17,Y
10252616,17,Y
10252620,17,Y
10252632,18,Y
10252648,3,Y
10252667,17,Y
10252672,18,Y
10252692,18,Y
10226625,13,Y
10226497,14,Y
10214890,15,Y
10221877,14,Y
10214936,16,Y
10214956,17,Y
10214966,17,Y
10214968,1,Y
10214983,17,Y
10215003,17,Y
10215017,17,Y
10215058,18,Y
10221882,2,Y
10222079,12,Y
10221900,14,Y
10221904,14,Y
10221919,11,Y
10221948,14,Y
10221957,14,Y
10221965,11,Y
10221988,14,Y
10222042,14,Y
10188858,18,Y
10188828,18,Y
10188822,17,Y
10140996,17,Y
10135207,17,Y
10135223,16,Y
10135335,17,Y
10135386,17,Y
10135428,17,Y
10135473,17,Y
10135493,18,Y
10140984,17,Y
10141006,17,Y
10135169,14,Y
10141036,16,Y
10141049,18,Y
10141078,17,Y
10141104,2,Y
10141105,17,Y
10141106,17,Y
10141110,17,Y
10141132,17,Y
10135171,14,Y
10135168,18,Y
10188812,17,Y
10263570,17,Y
10257419,18,Y
10257435,2,Y
10257483,18,Y
10257528,17,Y
10257531,17,Y
10257536,1,Y
10257537,1,Y
10263566,18,Y
10263611,18,Y
10135147,17,Y
10263612,1,Y
10263625,17,Y
10263662,17,Y
10263667,18,Y
10263691,17,Y
10263694,17,Y
10263705,18,Y
10263743,17,Y
10148787,17,Y
10148799,17,Y
10148831,17,Y
10165315,15,Y
10158590,14,Y
10158593,10,Y
10158595,15,Y
10158680,14,Y
10164899,13,Y
10165084,15,Y
10165116,14,Y
10165144,14,Y
10165336,13,Y
10148864,17,Y
10165373,14,Y
10165427,1,Y
10165452,2,Y
10165570,15,Y
10165660,15,Y
10188731,17,Y
10188758,18,Y
10188808,17,Y
10158548,15,Y
10158527,14,Y
10158520,14,Y
10158515,14,Y
10148876,17,Y
10148910,17,Y
10148944,14,Y
10149096,17,Y
10149104,17,Y
10149131,17,Y
10149173,14,Y
10154991,14,Y
10155012,14,Y
10155018,13,Y
10155036,14,Y
10155039,14,Y
10155058,14,Y
10155116,5,Y
10155118,3,Y
10158429,11,Y
10158462,14,Y
10222470,7,Y
10222509,14,Y
10156075,14,Y
10152857,14,Y
10152893,14,Y
10152909,15,Y
10153017,15,Y
10153022,11,Y
10153036,14,Y
10155898,13,Y
10156031,15,Y
10156116,4,Y
10152802,14,Y
10156170,1,Y
10156173,15,Y
10156210,14,Y
10156212,14,Y
10156297,5,Y
10160509,1,Y
10160525,2,Y
10160534,15,Y
10152808,14,Y
10152769,11,Y
10160646,14,Y
10146010,5,Y
10136522,1,Y
10136527,17,Y
10136542,17,Y
10136553,17,Y
10136563,17,Y
10136564,17,Y
10145957,2,Y
10145965,17,Y
10146020,17,Y
10152705,14,Y
10146025,18,Y
10146052,17,Y
10146068,17,Y
10146100,18,Y
10146110,14,Y
10146119,18,Y
10146172,17,Y
10146181,17,Y
10160604,14,Y
10160658,14,Y
10136455,17,Y
10197488,16,Y
10190138,1,Y
10190161,17,Y
10190163,18,Y
10190244,16,Y
10190277,1,Y
10190314,17,Y
10190374,2,Y
10197477,17,Y
10197506,17,Y
10190048,17,Y
10197507,17,Y
10197521,18,Y
10197545,17,Y
10197588,17,Y
10197619,8,Y
10197631,18,Y
10197635,16,Y
10197692,18,Y
10190060,18,Y
10190047,17,Y
10160679,15,Y
10186116,17,Y
10160694,14,Y
10160727,14,Y
10160748,14,Y
10160752,14,Y
10160770,11,Y
10186053,18,Y
10186075,18,Y
10186085,17,Y
10186132,17,Y
10190041,17,Y
10186190,17,Y
10186222,17,Y
10186231,17,Y
10186243,3,Y
10186250,17,Y
10186263,18,Y
10186280,17,Y
10190037,1,Y
10136515,18,Y
10136442,17,Y
10222511,2,Y
10222892,14,Y
10222781,15,Y
10222783,14,Y
10222797,14,Y
10222858,15,Y
10222879,14,Y
10222880,15,Y
10222884,11,Y
10222888,14,Y
10222903,15,Y
10218899,14,Y
10222919,5,Y
10222958,14,Y
10228102,15,Y
10228131,15,Y
10228157,15,Y
10228209,14,Y
10228240,14,Y
10228258,14,Y
10222762,14,Y
10218847,14,Y
10228319,14,Y
10208593,17,Y
10208424,18,Y
10208465,17,Y
10208470,17,Y
10208502,17,Y
10208533,17,Y
10208561,14,Y
10208579,18,Y
10208587,1,Y
10215992,14,Y
10218792,2,Y
10215999,14,Y
10216024,17,Y
10216025,3,Y
10216038,18,Y
10216055,18,Y
10216097,17,Y
10216105,17,Y
10216186,17,Y
10228271,14,Y
10228346,14,Y
10136437,17,Y
10131814,17,Y
1025859,4,Y
10258696,2,Y
10258727,17,Y
10131650,17,Y
10131692,8,Y
10131700,17,Y
10131721,14,Y
10131772,14,Y
10131842,17,Y
10258584,15,Y
10131856,17,Y
10131857,4,Y
10131897,18,Y
10131950,14,Y
10131984,17,Y
10131985,17,Y
10136417,17,Y
10136422,18,Y
10258588,7,Y
10258559,1,Y
10228360,14,Y
10253759,17,Y
10228388,14,Y
10228398,15,Y
10228470,15,Y
10253558,17,Y
10253602,17,Y
10253609,17,Y
10253648,17,Y
10253676,17,Y
10253776,18,Y
10258550,17,Y
10253829,17,Y
10253878,14,Y
10253888,17,Y
10253901,17,Y
10258462,18,Y
10258482,18,Y
10258510,18,Y
10258528,2,Y
10197694,1,Y
10197778,17,Y
10197788,17,Y
10153051,11,Y
10146311,9,Y
10146320,14,Y
10146339,17,Y
10146348,18,Y
10146382,15,Y
10146384,17,Y
10146386,17,Y
10153040,15,Y
10153059,14,Y
10146262,17,Y
10153067,11,Y
10153072,14,Y
10153101,7,Y
10153110,14,Y
10153120,14,Y
10153132,14,Y
10153140,14,Y
10153161,14,Y
10146308,17,Y
10146228,17,Y
10156301,14,Y
10136666,17,Y
10132262,18,Y
10132292,17,Y
10132294,17,Y
10132305,17,Y
10132315,17,Y
10132331,17,Y
10136620,17,Y
10136630,17,Y
10136679,17,Y
10146213,18,Y
10136693,18,Y
10136702,18,Y
10136743,18,Y
10136766,2,Y
10136807,4,Y
10136808,17,Y
10136837,17,Y
10146194,17,Y
10153162,11,Y
10156307,7,Y
10201944,17,Y
10186387,18,Y
10186327,17,Y
10186328,17,Y
10186342,17,Y
10186349,17,Y
10186360,17,Y
10186361,17,Y
10186368,17,Y
10186381,2,Y
10186389,17,Y
10186296,11,Y
10190394,18,Y
10190463,17,Y
10190468,17,Y
10190470,17,Y
10190481,17,Y
10190484,17,Y
10190536,17,Y
10190562,17,Y
10186319,3,Y
10161074,11,Y
10156318,14,Y
10160830,15,Y
10156327,11,Y
10156388,2,Y
10156399,14,Y
10156413,14,Y
10156426,9,Y
10156457,11,Y
10156517,14,Y
10156534,4,Y
10160904,14,Y
10161058,15,Y
10160911,14,Y
10160915,13,Y
10160935,15,Y
10160940,15,Y
10160965,14,Y
10160966,14,Y
10161029,14,Y
10161035,14,Y
10132247,18,Y
10132220,17,Y
10132204,17,Y
10219075,15,Y
10218940,15,Y
10218965,13,Y
10218970,14,Y
10219017,14,Y
10219019,14,Y
10219037,14,Y
10219052,14,Y
10219066,14,Y
10219089,14,Y
10218922,14,Y
10219097,14,Y
10223008,9,Y
10223027,15,Y
10223042,14,Y
10223046,5,Y
10223048,14,Y
10223078,14,Y
10223090,14,Y
10218939,14,Y
10209043,17,Y
10132161,6,Y
10202233,17,Y
10201951,17,Y
10201975,17,Y
10202015,18,Y
10202054,6,Y
10202066,8,Y
10202095,17,Y
10202184,18,Y
10202228,17,Y
10202294,18,Y
10209036,16,Y
10202324,8,Y
10202403,17,Y
10208622,17,Y
10208784,17,Y
10208839,17,Y
10208944,17,Y
10208971,18,Y
10209022,17,Y
10223097,1,Y
10223204,12,Y
10223208,14,Y
10258871,17,Y
10254052,17,Y
10254129,17,Y
10254157,17,Y
10258734,18,Y
10258780,18,Y
10258788,18,Y
10258800,17,Y
10258853,17,Y
10258872,16,Y
10223221,11,Y
10258883,18,Y
10258905,17,Y
10258913,16,Y
10258928,18,Y
10258971,4,Y
10132095,17,Y
10132130,17,Y
10132159,8,Y
10254051,18,Y
10254023,18,Y
10253984,1,Y
10253969,17,Y
10223251,11,Y
10228497,14,Y
10228515,15,Y
10228548,2,Y
10228600,11,Y
10228618,15,Y
10228624,14,Y
10228686,14,Y
10228698,13,Y
10228700,15,Y
10228774,14,Y
10228815,14,Y
10228836,15,Y
10228889,15,Y
10253908,18,Y
10253921,17,Y
10253948,17,Y
10208418,17,Y
10208417,17,Y
10201855,17,Y
10185748,17,Y
10160130,14,Y
10185553,18,Y
10185593,17,Y
10185622,17,Y
10185657,17,Y
10185694,17,Y
10185703,16,Y
10185709,17,Y
10185762,17,Y
10160115,15,Y
10185800,2,Y
10185802,8,Y
10185804,17,Y
10185810,17,Y
10189470,17,Y
10189476,18,Y
10189500,17,Y
10189576,16,Y
10160124,14,Y
10160040,13,Y
10189613,4,Y
10155599,11,Y
10155487,1,Y
10155500,14,Y
10155544,15,Y
10155563,15,Y
10155566,13,Y
10155590,14,Y
10155594,14,Y
10155597,14,Y
10155607,14,Y
10160035,15,Y
10155636,14,Y
10159244,11,Y
10159277,14,Y
